environment,battle_style,core_strength,personality,pokemon_name,img_url,type1
Mysterious Places,Strategic & Long-Range,Resilience,Calm & Loyal,Flabebe,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/669.png,fairy
Mysterious Places,Strategic & Long-Range,Resilience,Calm & Loyal,Floette,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/670.png,fairy
Mysterious Places,Strategic & Long-Range,Resilience,Calm & Loyal,Florges,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/671.png,fairy
Forests & Jungles,Physical & Head-on,Resilience,Bold & Competitive,Skiddo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/672.png,grass
Forests & Jungles,Physical & Head-on,Resilience,Bold & Competitive,Gogoat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/673.png,grass
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Pancham,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/674.png,fighting
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Pangoro,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/675.png,fighting
Cities & Plains,Quick & Agile,Speed & Evasion,Energetic & Free-Spirited,Furfrou,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/676.png,normal
Mysterious Places,Strategic & Long-Range,Speed & Evasion,Mysterious & Cunning,Espurr,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/677.png,psychic
Mysterious Places,Quick & Agile,Speed & Evasion,Mysterious & Cunning,Meowstic-male,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/678.png,psychic
Cities & Plains,Physical & Head-on,Resilience,Bold & Competitive,Honedge,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/679.png,steel
Cities & Plains,Physical & Head-on,Resilience,Bold & Competitive,Doublade,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/680.png,steel
Cities & Plains,Balanced & Versatile,Resilience,Adaptable & Friendly,Aegislash-shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/681.png,steel
Mysterious Places,Strategic & Long-Range,Resilience,Calm & Loyal,Spritzee,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/682.png,fairy
Mysterious Places,Strategic & Long-Range,Resilience,Calm & Loyal,Aromatisse,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/683.png,fairy
Mysterious Places,Strategic & Long-Range,Resilience,Calm & Loyal,Swirlix,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/684.png,fairy
Mysterious Places,Strategic & Long-Range,Resilience,Calm & Loyal,Slurpuff,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/685.png,fairy
Mysterious Places,Physical & Head-on,Raw Power,Bold & Competitive,Inkay,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/686.png,dark
Mysterious Places,Physical & Head-on,Raw Power,Bold & Competitive,Malamar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/687.png,dark
Mountains & Caves,Physical & Head-on,Resilience,Bold & Competitive,Binacle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/688.png,rock
Mountains & Caves,Physical & Head-on,Resilience,Bold & Competitive,Barbaracle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/689.png,rock
Forests & Jungles,Balanced & Versatile,Raw Power,Adaptable & Friendly,Skrelp,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/690.png,poison
Forests & Jungles,Strategic & Long-Range,Resilience,Mysterious & Cunning,Dragalge,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/691.png,poison
Oceans & Lakes,Strategic & Long-Range,Resilience,Mysterious & Cunning,Clauncher,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/692.png,water
Oceans & Lakes,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Clawitzer,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/693.png,water
Cities & Plains,Strategic & Long-Range,Speed & Evasion,Mysterious & Cunning,Helioptile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/694.png,electric
Cities & Plains,Quick & Agile,Raw Power,Energetic & Free-Spirited,Heliolisk,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/695.png,electric
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Tyrunt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/696.png,rock
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Tyrantrum,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/697.png,rock
Mountains & Caves,Strategic & Long-Range,Resilience,Mysterious & Cunning,Amaura,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/698.png,rock
Mountains & Caves,Strategic & Long-Range,Resilience,Mysterious & Cunning,Aurorus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/699.png,rock
Mysterious Places,Strategic & Long-Range,Resilience,Calm & Loyal,Sylveon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/700.png,fairy
Mountains & Caves,Quick & Agile,Speed & Evasion,Bold & Competitive,Hawlucha,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/701.png,fighting
Cities & Plains,Quick & Agile,Speed & Evasion,Energetic & Free-Spirited,Dedenne,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/702.png,electric
Mountains & Caves,Balanced & Versatile,Resilience,Adaptable & Friendly,Carbink,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/703.png,rock
Mysterious Places,Strategic & Long-Range,Resilience,Bold & Competitive,Goomy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/704.png,dragon
Mysterious Places,Strategic & Long-Range,Resilience,Bold & Competitive,Sliggoo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/705.png,dragon
Mysterious Places,Strategic & Long-Range,Resilience,Bold & Competitive,Goodra,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/706.png,dragon
Cities & Plains,Balanced & Versatile,Resilience,Adaptable & Friendly,Klefki,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/707.png,steel
Mysterious Places,Physical & Head-on,Raw Power,Bold & Competitive,Phantump,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/708.png,ghost
Mysterious Places,Physical & Head-on,Raw Power,Bold & Competitive,Trevenant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/709.png,ghost
Mysterious Places,Physical & Head-on,Resilience,Bold & Competitive,Pumpkaboo-average,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/710.png,ghost
Mysterious Places,Physical & Head-on,Resilience,Bold & Competitive,Gourgeist-average,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/711.png,ghost
Oceans & Lakes,Physical & Head-on,Resilience,Bold & Competitive,Bergmite,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/712.png,ice
Oceans & Lakes,Physical & Head-on,Resilience,Bold & Competitive,Avalugg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/713.png,ice
Anywhere,Strategic & Long-Range,Speed & Evasion,Mysterious & Cunning,Noibat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/714.png,flying
Anywhere,Quick & Agile,Speed & Evasion,Energetic & Free-Spirited,Noivern,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/715.png,flying
Mysterious Places,Quick & Agile,Raw Power,Adaptable & Friendly,Xerneas,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/716.png,fairy
Mysterious Places,Quick & Agile,Raw Power,Adaptable & Friendly,Yveltal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/717.png,dark
Mysterious Places,Physical & Head-on,Resilience,Bold & Competitive,Zygarde-50,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/718.png,dragon
Mountains & Caves,Balanced & Versatile,Resilience,Adaptable & Friendly,Diancie,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/719.png,rock
Mysterious Places,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Hoopa,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/720.png,psychic
Mountains & Caves,Strategic & Long-Range,Raw Power,Bold & Competitive,Volcanion,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/721.png,fire
Forests & Jungles,Physical & Head-on,Resilience,Bold & Competitive,Rowlet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/722.png,grass
Forests & Jungles,Physical & Head-on,Resilience,Bold & Competitive,Dartrix,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/723.png,grass
Forests & Jungles,Physical & Head-on,Raw Power,Bold & Competitive,Decidueye,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/724.png,grass
Mountains & Caves,Physical & Head-on,Speed & Evasion,Bold & Competitive,Litten,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/725.png,fire
Mountains & Caves,Physical & Head-on,Speed & Evasion,Bold & Competitive,Torracat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/726.png,fire
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Incineroar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/727.png,fire
Oceans & Lakes,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Popplio,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/728.png,water
Oceans & Lakes,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Brionne,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/729.png,water
Oceans & Lakes,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Primarina,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/730.png,water
Cities & Plains,Physical & Head-on,Raw Power,Bold & Competitive,Pikipek,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/731.png,normal
Cities & Plains,Physical & Head-on,Raw Power,Bold & Competitive,Trumbeak,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/732.png,normal
Cities & Plains,Physical & Head-on,Raw Power,Bold & Competitive,Toucannon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/733.png,normal
Cities & Plains,Physical & Head-on,Raw Power,Bold & Competitive,Yungoos,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/734.png,normal
Cities & Plains,Physical & Head-on,Raw Power,Bold & Competitive,Gumshoos,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/735.png,normal
Forests & Jungles,Physical & Head-on,Raw Power,Bold & Competitive,Grubbin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/736.png,bug
Forests & Jungles,Physical & Head-on,Resilience,Bold & Competitive,Charjabug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/737.png,bug
Forests & Jungles,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Vikavolt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/738.png,bug
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Crabrawler,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/739.png,fighting
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Crabominable,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/740.png,fighting
Mountains & Caves,Strategic & Long-Range,Raw Power,Bold & Competitive,Oricorio-baile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/741.png,fire
Forests & Jungles,Strategic & Long-Range,Speed & Evasion,Mysterious & Cunning,Cutiefly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/742.png,bug
Forests & Jungles,Quick & Agile,Speed & Evasion,Energetic & Free-Spirited,Ribombee,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/743.png,bug
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Rockruff,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/744.png,rock
Mountains & Caves,Quick & Agile,Raw Power,Adaptable & Friendly,Lycanroc-midday,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/745.png,rock
Oceans & Lakes,Strategic & Long-Range,Resilience,Mysterious & Cunning,Wishiwashi-solo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/746.png,water
Forests & Jungles,Physical & Head-on,Resilience,Bold & Competitive,Mareanie,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/747.png,poison
Forests & Jungles,Physical & Head-on,Resilience,Bold & Competitive,Toxapex,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/748.png,poison
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Mudbray,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/749.png,ground
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Mudsdale,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/750.png,ground
Oceans & Lakes,Balanced & Versatile,Resilience,Adaptable & Friendly,Dewpider,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/751.png,water
Oceans & Lakes,Physical & Head-on,Resilience,Bold & Competitive,Araquanid,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/752.png,water
Forests & Jungles,Physical & Head-on,Raw Power,Bold & Competitive,Fomantis,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/753.png,grass
Forests & Jungles,Physical & Head-on,Raw Power,Bold & Competitive,Lurantis,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/754.png,grass
Forests & Jungles,Strategic & Long-Range,Resilience,Calm & Loyal,Morelull,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/755.png,grass
Forests & Jungles,Strategic & Long-Range,Resilience,Calm & Loyal,Shiinotic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/756.png,grass
Forests & Jungles,Strategic & Long-Range,Speed & Evasion,Mysterious & Cunning,Salandit,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/757.png,poison
Forests & Jungles,Quick & Agile,Speed & Evasion,Energetic & Free-Spirited,Salazzle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/758.png,poison
Cities & Plains,Physical & Head-on,Raw Power,Bold & Competitive,Stufful,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/759.png,normal
Cities & Plains,Physical & Head-on,Raw Power,Bold & Competitive,Bewear,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/760.png,normal
Forests & Jungles,Balanced & Versatile,Resilience,Calm & Loyal,Bounsweet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/761.png,grass
Forests & Jungles,Balanced & Versatile,Speed & Evasion,Energetic & Free-Spirited,Steenee,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/762.png,grass
Forests & Jungles,Physical & Head-on,Raw Power,Bold & Competitive,Tsareena,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/763.png,grass
Mysterious Places,Quick & Agile,Resilience,Calm & Loyal,Comfey,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/764.png,fairy
Cities & Plains,Strategic & Long-Range,Resilience,Calm & Loyal,Oranguru,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/765.png,normal
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Passimian,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/766.png,fighting
Forests & Jungles,Physical & Head-on,Speed & Evasion,Bold & Competitive,Wimpod,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/767.png,bug
Forests & Jungles,Physical & Head-on,Resilience,Bold & Competitive,Golisopod,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/768.png,bug
Mysterious Places,Strategic & Long-Range,Resilience,Mysterious & Cunning,Sandygast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/769.png,ghost
Mysterious Places,Strategic & Long-Range,Resilience,Mysterious & Cunning,Palossand,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/770.png,ghost
Oceans & Lakes,Physical & Head-on,Resilience,Bold & Competitive,Pyukumuku,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/771.png,water
Cities & Plains,Balanced & Versatile,Resilience,Calm & Loyal,Type-null,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/772.png,normal
Cities & Plains,Balanced & Versatile,Resilience,Calm & Loyal,Silvally,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/773.png,normal
Mountains & Caves,Balanced & Versatile,Resilience,Adaptable & Friendly,Minior-red-meteor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/774.png,rock
Cities & Plains,Physical & Head-on,Raw Power,Bold & Competitive,Komala,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/775.png,normal
Mountains & Caves,Strategic & Long-Range,Resilience,Bold & Competitive,Turtonator,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/776.png,fire
Cities & Plains,Quick & Agile,Raw Power,Energetic & Free-Spirited,Togedemaru,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/777.png,electric
Mysterious Places,Quick & Agile,Resilience,Mysterious & Cunning,Mimikyu-disguised,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/778.png,ghost
Oceans & Lakes,Physical & Head-on,Raw Power,Bold & Competitive,Bruxish,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/779.png,water
Cities & Plains,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Drampa,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/780.png,normal
Mysterious Places,Physical & Head-on,Raw Power,Bold & Competitive,Dhelmise,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/781.png,ghost
Mysterious Places,Physical & Head-on,Resilience,Bold & Competitive,Jangmo-o,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/782.png,dragon
Mysterious Places,Physical & Head-on,Resilience,Bold & Competitive,Hakamo-o,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/783.png,dragon
Mysterious Places,Physical & Head-on,Resilience,Bold & Competitive,Kommo-o,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/784.png,dragon
Cities & Plains,Quick & Agile,Speed & Evasion,Energetic & Free-Spirited,Tapu-koko,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/785.png,electric
Mysterious Places,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Tapu-lele,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/786.png,psychic
Forests & Jungles,Physical & Head-on,Raw Power,Bold & Competitive,Tapu-bulu,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/787.png,grass
Oceans & Lakes,Strategic & Long-Range,Resilience,Mysterious & Cunning,Tapu-fini,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/788.png,water
Mysterious Places,Balanced & Versatile,Resilience,Mysterious & Cunning,Cosmog,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/789.png,psychic
Mysterious Places,Balanced & Versatile,Resilience,Mysterious & Cunning,Cosmoem,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/790.png,psychic
Mysterious Places,Quick & Agile,Resilience,Mysterious & Cunning,Solgaleo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/791.png,psychic
Mysterious Places,Quick & Agile,Resilience,Mysterious & Cunning,Lunala,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/792.png,psychic
Mountains & Caves,Quick & Agile,Resilience,Adaptable & Friendly,Nihilego,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/793.png,rock
Forests & Jungles,Physical & Head-on,Raw Power,Bold & Competitive,Buzzwole,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/794.png,bug
Forests & Jungles,Quick & Agile,Speed & Evasion,Energetic & Free-Spirited,Pheromosa,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/795.png,bug
Cities & Plains,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Xurkitree,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/796.png,electric
Cities & Plains,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Celesteela,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/797.png,steel
Forests & Jungles,Quick & Agile,Raw Power,Adaptable & Friendly,Kartana,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/798.png,grass
Mysterious Places,Physical & Head-on,Resilience,Bold & Competitive,Guzzlord,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/799.png,dark
Mysterious Places,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Necrozma,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/800.png,psychic
Cities & Plains,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Magearna,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/801.png,steel
Mountains & Caves,Quick & Agile,Raw Power,Bold & Competitive,Marshadow,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/802.png,fighting
Forests & Jungles,Balanced & Versatile,Raw Power,Adaptable & Friendly,Poipole,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/803.png,poison
Forests & Jungles,Quick & Agile,Raw Power,Adaptable & Friendly,Naganadel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/804.png,poison
Mountains & Caves,Physical & Head-on,Resilience,Bold & Competitive,Stakataka,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/805.png,rock
Mountains & Caves,Quick & Agile,Raw Power,Bold & Competitive,Blacephalon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/806.png,fire
Cities & Plains,Quick & Agile,Speed & Evasion,Energetic & Free-Spirited,Zeraora,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/807.png,electric
Cities & Plains,Physical & Head-on,Raw Power,Bold & Competitive,Meltan,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/808.png,steel
Cities & Plains,Physical & Head-on,Raw Power,Bold & Competitive,Melmetal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/809.png,steel
Forests & Jungles,Physical & Head-on,Raw Power,Bold & Competitive,Grookey,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/810.png,grass
Forests & Jungles,Physical & Head-on,Raw Power,Bold & Competitive,Thwackey,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/811.png,grass
Forests & Jungles,Physical & Head-on,Raw Power,Bold & Competitive,Rillaboom,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/812.png,grass
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Scorbunny,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/813.png,fire
Mountains & Caves,Physical & Head-on,Speed & Evasion,Bold & Competitive,Raboot,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/814.png,fire
Mountains & Caves,Quick & Agile,Speed & Evasion,Bold & Competitive,Cinderace,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/815.png,fire
Oceans & Lakes,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Sobble,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/816.png,water
Oceans & Lakes,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Drizzile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/817.png,water
Oceans & Lakes,Quick & Agile,Raw Power,Adaptable & Friendly,Inteleon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/818.png,water
Cities & Plains,Physical & Head-on,Resilience,Bold & Competitive,Skwovet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/819.png,normal
Cities & Plains,Physical & Head-on,Resilience,Bold & Competitive,Greedent,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/820.png,normal
Anywhere,Physical & Head-on,Speed & Evasion,Bold & Competitive,Rookidee,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/821.png,flying
Anywhere,Physical & Head-on,Speed & Evasion,Bold & Competitive,Corvisquire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/822.png,flying
Anywhere,Physical & Head-on,Resilience,Bold & Competitive,Corviknight,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/823.png,flying
Forests & Jungles,Strategic & Long-Range,Resilience,Mysterious & Cunning,Blipbug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/824.png,bug
Forests & Jungles,Strategic & Long-Range,Resilience,Mysterious & Cunning,Dottler,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/825.png,bug
Forests & Jungles,Strategic & Long-Range,Resilience,Mysterious & Cunning,Orbeetle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/826.png,bug
Mysterious Places,Strategic & Long-Range,Resilience,Mysterious & Cunning,Nickit,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/827.png,dark
Mysterious Places,Strategic & Long-Range,Resilience,Mysterious & Cunning,Thievul,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/828.png,dark
Forests & Jungles,Balanced & Versatile,Resilience,Calm & Loyal,Gossifleur,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/829.png,grass
Forests & Jungles,Strategic & Long-Range,Resilience,Calm & Loyal,Eldegoss,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/830.png,grass
Cities & Plains,Balanced & Versatile,Resilience,Calm & Loyal,Wooloo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/831.png,normal
Cities & Plains,Physical & Head-on,Resilience,Bold & Competitive,Dubwool,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/832.png,normal
Oceans & Lakes,Physical & Head-on,Raw Power,Bold & Competitive,Chewtle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/833.png,water
Oceans & Lakes,Physical & Head-on,Raw Power,Bold & Competitive,Drednaw,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/834.png,water
Cities & Plains,Physical & Head-on,Resilience,Bold & Competitive,Yamper,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/835.png,electric
